mean	scale
1.6934426098535287	0.38140881397455445
1.3694902796271637	0.26948691160182303
0.30318988015978693	0.34731307684324797
1.4989719041278293	0.27657976164240444
1.5305314247669775	0.1866020175861211
0.35723581890812245	0.4848058948909352
0.5047728362183754	0.263827502773155
1.535695206391478	0.26323498021839076
1.5010320905459384	0.2255959867473454
0.8708098535286285	0.42675927872764324
1.8962691078561917	0.16676896128817706
1.4008308921438082	0.17383358765250603
1.2363000000000002	0.31329608879513254
1.137762450066578	0.233391101272631
1.7034814913448735	0.14188345554373216
1.123106790945406	0.42060914933599347
1.1929276964047937	0.30439791578957465
2.1546711051930756	0.6110291930921924
0.2506977363515313	0.3346684628626107
1.4008319573901467	0.2559719192140589
1.4068511318242345	0.28449802724338313
1.6217181091877497	0.2891996304917844
0.5732561917443408	0.39847597028313647
1.8365042609853528	0.23390573592245065
2.0569964047936087	0.3538223304405279
1.7237286284953397	0.16931969570463973
1.2469030625832223	0.2754846541600901
1.0847356857523303	0.32819726397304094
1.6048434087882824	0.30542868588856087
1.5488223701731025	0.25124479069711714
0.3172531291611185	0.40553830778536826
1.4830549933422104	0.22497562376839844
0.7335949400798935	0.46076828211292353
1.946509187749667	0.3691980015876363
1.4876611185086552	0.23401764078365975
0.5932655126498003	0.541832855793691
1.5346303595206392	0.27511479150661744
1.9176455392809588	0.2814892060202917
2.232682956058589	0.4013995012490417
1.73931637816245	0.19317487592286525
1.0122572569906791	0.41372273706720225
1.2183882822902796	0.22775684319689465
0.259491344873502	0.23339546539575093
1.3883014647137149	0.2080301350967545
1.0599121171770973	0.2450348700958588
0.9010403462050599	0.4152175997752614
1.4588625832223703	0.22660465787392337
1.083719174434088	0.371475709929681
1.09017896138482	0.22931961718894206
0.5550747003994674	0.2672246231172256
1.9315110519307592	0.10070108592306169
1.8679272969374168	0.5403878077919013
1.3910509986684425	0.2868325322673705
1.854913049267643	0.3549473244843683
1.288293608521971	0.23170432186028864
1.7750030625832223	0.1372925515738243
1.3406109187749669	0.2457910033968296
1.215782157123835	0.34937524784887286
1.6870027962716379	0.25784780227875476
1.3282986684420772	0.3471665055197839
1.6679053262316912	0.5449406019974284
1.4792584553928096	0.3848335181990239
1.959309054593875	0.24241088216122803
0.9453636484687084	0.34080002500109935
1.6146267643142476	0.662491983391979
1.8698037283621838	0.2668038057170237
0.24204926764314247	0.25751527928269463
1.9534179760319574	0.22457753191116947
1.7197673768308925	0.5339108044154451
1.7145066577896138	0.1531428736266385
2.0429338215712383	0.47009812390582506
0.9564286284953395	0.3324123522425401
2.334566311584554	0.33430137741612886
1.4686380825565912	0.26162236756472407
1.7203713715046605	0.2896011248205366
2.0533126498002665	0.2950276685885447
1.2187962716378162	0.51820189235255
2.617150466045273	0.5426773047281657
1.7937025299600533	0.4686692824425171
1.8642011984021305	0.31706979033430227
2.599392543275633	0.39872173587700915
0.6575010652463382	0.603626749932896
1.5384900133155792	0.3395029735874197
1.4157335552596537	0.37364374295623204
1.3510929427430094	0.2412666150494348
2.1150840213049267	0.38971259365947936
1.2822246338215713	0.21658120532731143
2.027155659121172	0.24066373038557523
0.9251981358189081	0.2677203268188606
1.8130095872170437	0.25594607275443426
1.3479788282290281	0.20216063234335668
1.4063716378162452	0.24022483284226714
1.0203825565912117	0.3176747729782868
1.4017194407456723	0.19391415055252537
0.8765358189081226	0.23472086781447105
0.6522062583222371	0.5204532839999629
1.3220541944074566	0.44265850210563173
1.8853331557922772	0.21038340500878447
1.0618033288948068	0.5284275090358461
1.1242090545938748	0.38302667799579754
0.2714114513981358	0.2311805126507236
1.0407486018641812	0.346793228255432
1.0315549933422103	0.24796982849513785
1.7478801597869509	0.2200709622098377
1.614624101198402	0.24189386315141878
1.7463806924101197	0.19819687649132794
1.3444724367509986	0.4827609666746696
0.8805460719041277	0.3100469419076748
2.139590412782956	0.4578970716405672
0.9621050599201065	0.29006233436500056
1.2009845539280959	0.25784213298136566
2.453755659121172	0.3042609573010444
2.044647536617843	0.24079267889959088
2.3865015978695077	0.39962502953619033
1.4628780292942742	0.26467381293516673
0.2752496671105193	0.28354083288186305
1.822774034620506	0.5175556741039273
2.313686018641811	0.33124014098977156
2.2813207723035953	0.19191113607362825
1.834062050599201	0.22746117096959126
4.005780559254327	0.900178258819525
2.932476830892144	0.26185248201870753
3.5179491344873504	0.46428224360505893
2.596089880159787	0.6952628505648911
2.094690679094541	0.36207383418919625
1.6179129161118508	0.18635447267766073
0.32006764314247665	0.2576081221264651
0.3933760319573901	0.3633140187264493
2.35437776298269	0.4863067042214835
3.104240878828229	0.831688215336725
2.6840912117177096	0.6495864283620106
2.498485885486019	0.2437865114322498
2.3494287616511316	0.1345587950274481
1.8478652463382155	0.19379490243972813
2.321735019973369	0.4315908533233797
1.3604122503328895	0.39192837379146056
0.9715131824234354	0.18232344336916564
1.854789747003995	0.16795429594793365
1.655505326231691	0.18015631856649986
1.652455259653795	0.3544515988411832
1.2295673768308921	0.29862004357891603
0.5626	0.3364491528647117
1.9694262316910784	0.2957542688239863
1.0105487350199733	0.5588921660606981
1.6541387483355525	0.18591452470397082
0.7324790945406126	0.23289595289716367
1.5769593874833554	0.32953303124802674
1.662419707057257	0.7331861525461322
1.787363515312916	0.30142483659712355
1.778379760319574	0.29391921576505997
2.2775145139813584	0.44850212594786787
0.49085778961384813	0.37004121854825145
1.2142019973368843	0.5329315280264303
0.27381930758988016	0.3193099092561765
1.085311451398136	0.36208287635506586
1.8183298268974701	0.7698598138526194
2.362074034620506	0.2538896000355768
1.4741075898801599	0.3782691917058431
0.2932081225033289	0.26917020543628306
1.406610652463382	0.6328654475848018
0.9746211717709721	0.38201088685305745
0.5305724367509986	0.348096663112553
1.4873017310252996	0.6874972374986258
0.7093703062583222	0.49027128712289136
1.1995294274300932	0.3402494999407423
1.9263270306258324	0.5091695635010436
1.707296537949401	0.6817330015439618
1.226883089214381	0.5528576820347748
0.5551348868175765	0.6275865863264113
1.8648117177097203	0.3104582154886972
1.0970123834886818	0.2739453037995231
0.5035953395472703	0.3104430408991762
1.658990812250333	0.39836890120449525
1.5117111850865512	0.45747971597367815
1.3957009320905458	0.3185437489771959
2.1639435419440747	0.3121539924485496
0.9181380825565912	0.2526065948441835
0.2898399467376831	0.25785454962784504
1.8304366178428761	0.18300873635040393
1.510572037283622	0.4370139953223091
2.128439813581891	0.374887556190364
0.9175627163781623	0.3435940549765927
2.3028431424766977	0.16512581186654485
0.21357230359520638	0.24319907596689486
1.8854201065246337	0.22968311397385965
1.6019637816245005	0.40677038451545994
1.7880107856191745	0.21477777764894476
0.44306591211717705	0.2875677396428348
2.5090941411451397	0.6536092469017306
2.263303861517976	0.6521250613016126
0.2761735019973369	0.23757194893833006
2.4121717709720376	0.20717842070234982
1.4738840213049267	0.3005379169616241
0.7226312916111852	0.37887791412860633
1.216854860186418	0.43472790378876114
0.6488619174434088	0.37595821627844345
1.2403283621837549	0.3350304779463753
1.6970475366178428	0.3145467834921381
1.565860186418109	0.20321614941138352
0.9584142476697736	0.43775977457552906
2.1356896138482027	0.2987125341883214
0.6945141145139814	0.3569991123502826
1.6782398135818908	0.2697130768199575
0.9960266311584555	0.5601003190381644
2.1139993342210386	0.17894296932596865
2.1404013315579227	0.23747566759836583
1.3687312916111851	0.21988745975972213
1.4628105193075898	0.3357395093992282
1.8348117177097205	0.21640883990230556
1.5449651131824236	0.16320191420921437
0.6786936085219707	0.42562091816285397
0.764095739014647	0.27365595929270614
1.0069564580559256	0.49564945199460725
1.8539700399467374	0.25467408941384945
1.242465912117177	0.29103442538776386
0.4171019973368842	0.3166812232090199
0.25901225033288955	0.25889097013448154
0.8136719041278296	0.41051113395550454
0.420940878828229	0.3307680310321562
2.2454993342210385	0.2778046044528706
1.5448111850865516	0.16036862299425117
1.3631407456724367	0.19554428690211453
1.438469773635153	0.3661968665782015
1.979163914780293	0.3371297818196049
1.4567238348868177	0.29381996408698857
2.097614913448735	0.198757452750651
1.4281332889480691	0.3909435580442101
0.3731541944074567	0.3232645037218924
1.4956727030625832	0.460401282230669
2.0337664447403463	0.3429441789456602
1.8073737683089215	0.1475805731915153
1.4968271637816246	0.16816199629666775
1.492149533954727	0.19351985642307915
1.230251797603196	0.3330433576917989
1.5316886817576567	0.1884378433789336
0.465819707057257	0.48123490327310675
0.9271074567243673	0.2598447207579598
0.40030399467376826	0.2501425091240195
1.274031158455393	0.2806551340147864
1.6083340878828227	0.1532824225030463
2.482267509986684	0.49119938825724585
0.5122651131824235	0.24640872745636455
1.4632030625832222	0.31313673105236717
1.3012517976031956	0.2854104177694568
1.0996881491344874	0.2011646668158606
1.154734620505992	0.32440936095493433
0.8868181091877495	0.31470799805465277
1.1801850865512649	0.17497466475526546
2.0693932090545935	0.29590667991142067
0.20920372836218376	0.2903361342965135
0.8511830892143807	0.3127560637085428
2.137598402130493	0.2041312622989916
1.518781225033289	0.26128048762981876
1.9277348868175765	0.22065503381829907
1.5365330226364848	0.3307358535875024
1.4668865512649802	0.41071509033025605
3.258158721704394	0.34112268770889087
1.5392448735019972	0.4234711985825939
0.3662215712383489	0.2816541197695329
1.8798844207723038	0.2406715028012593
1.6260528628495339	0.1930528100593999
1.5035989347536618	0.16495620344036513
0.268462982689747	0.24334316787496446
0.2346715046604527	0.25501789856559975
2.0214721704394143	0.44860923379368406
1.2549687083888148	0.29375669233875246
1.951574966711052	0.3073863100091763
2.7785342210386146	0.3790274095863457
1.4195571238348867	0.6253174997113516
1.328441810918775	0.2010555669994928
1.7829762982689747	0.2206139471699324
1.781213981358189	0.19213715800857167
2.0015133155792277	0.3023440508246087
1.2138131824234353	0.16136538700052613
1.045741810918775	0.21471340421187465
1.743409187749667	0.3952822300503965
1.547572569906791	0.5643408972440185
0.2337548601864181	0.23624390508419016
1.972065778961385	0.16366127994922802
2.5270545938748334	0.2182793782737208
1.8714111850865511	0.36412201859929033
1.8359139813581893	0.19810008924056083
1.4409834886817576	0.37853287420145065
0.8358179760319574	0.42414485153422227
2.460674434087883	0.24041355455941218
1.6555789613848202	0.19983140306414734
2.123634753661784	0.24782445733831948
0.8253199733688417	0.5151245338298253
1.0454858854860187	0.37408004222340135
1.5604890812250334	0.3047654077848158
0.32475472703062586	0.33336178497449814
1.523436484687084	0.15519660389093698
0.9885695073235686	0.5022951402827704
1.329037949400799	0.5156930918849882
1.8329246338215712	0.34836648328562936
0.5654521970705725	0.25555763521876684
2.325779760319574	0.1988437061040644
0.5163363515312916	0.5751320552089747
1.7790296937416779	0.5243620076153486
1.1282099866844209	0.22273393768680574
1.7629599201065247	0.3158555675074074
0.6042227696404794	0.2534503335673579
1.2067820239680427	0.210316136676756
1.1175732356857522	0.3246979126051109
1.7363274300932094	0.2296754582124814
1.095142343541944	0.25288062570474773
1.0956344873501997	0.23713816643972277
1.2660937416777631	0.1532523564835383
1.672395739014647	0.2832084369449659
1.3473498002663116	0.3221550052383065
1.2604508655126498	0.3953718633162713
1.3145251664447404	0.3471119400144639
1.5519717709720373	0.30770275889503707
1.5106656458055925	0.6695032630982094
1.1442673768308922	0.5132720885636051
1.3320444740346205	0.2938682833891972
2.162862716378162	0.6486684032577033
0.7949258322237018	0.3491260274758363
1.6835599201065246	0.20821194781082739
1.9481672436751	0.23141323836319208
1.7317900133155792	0.23068845620958586
1.4662314247669772	0.2409128726771125
1.394818641810919	0.43015019536350074
2.1143525965379495	0.20745006622465445
0.2646428761651132	0.23077052528156985
1.4272929427430092	0.6764010559464565
0.2921962716378162	0.3185200192701337
0.6290130492676431	0.3050139223910166
1.2723525965379494	0.2217035485177189
1.7543379494007991	0.3432138433225828
2.0494611185086553	0.20540127756770488
1.833865912117177	0.7964562984052803
1.6693547270306257	0.2724380171892536
1.4096801597869508	0.5711087225172286
1.6890078561917443	0.30223359336488986
1.5115932090545936	0.21685008853880872
0.34942769640479365	0.2189759179796103
0.39986444740346205	0.2869747599769751
1.4592288948069243	0.5881663441743481
1.7669201065246336	0.23709906508946896
2.043405725699068	0.1550662571559703
1.343307190412783	0.17759520978012489
1.6635229027962715	0.1620250440361078
1.3023319573901464	0.18273772074912192
1.4630988015978699	0.3814149887550731
1.2421627163781623	0.3946525407631845
2.1967982689747005	0.460730006386914
0.5055595206391478	0.521305982192618
1.779262050599201	0.3555685293336847
0.7026842876165114	0.27851539531156577
1.2012673768308921	0.5249013845250756
1.8474284953395472	0.44940773068828765
1.5236306258322236	0.4708523879156467
0.32742476697736345	0.41657102124143025
0.5841115845539281	0.2991183819221873
1.7782375499334222	0.1813248450035692
2.0128928095872167	0.13503734839276046
1.686318375499334	0.19862881382363146
2.122198002663116	0.7793926117891995
2.0317952063914784	0.3105583748423867
2.413619707057257	0.2232347638654204
2.3091162450066576	0.48168340435018037
0.7860487350199733	0.36810586048359495
1.9735162450066581	0.17637529251759443
1.2376482023968043	0.24942175922480764
1.2864061251664447	0.37083713569995497
2.1292420772303595	0.19662063132742344
1.7807509986684422	0.7017766267627523
1.3182909454061251	0.7247320295977945
0.26249427430093214	0.251336218826457
1.474677363515313	0.17937253869175193
1.5942462050599202	0.2961327090013169
1.2409229027962716	0.24298140719495245
0.3232960053262317	0.24368228624279734
0.6137286284953396	0.28734053185084074
1.430951398135819	0.3233440014036408
1.3107661784287616	0.39553939244186337
1.110267776298269	0.41382492325954406
1.6480575233022636	0.19789784125290766
1.120845272969374	0.21108000685813838
1.555888948069241	0.31013471978878365
1.513637549933422	0.1544631218342428
0.7065555259653795	0.25689536714366124
0.9239051930758989	0.37112242439363896
1.1339829560585886	0.7993484969833937
0.7285255659121174	0.42157258178937257
0.9235400798934754	0.24601577115823725
1.5632620505992012	0.19207695330240998
1.3937657789613849	0.5915632130499499
0.968524101198402	0.28962147134286736
1.5137802929427433	0.14162719515652186
0.43825246338215706	0.29672708464217307
1.5204747003994674	0.6045388022571401
2.374996138482024	0.1814207104114096
1.459687083888149	0.29075484167194426
2.1019844207723035	0.42094117671944786
2.1152145139813583	0.7213659236900843
2.091927430093209	0.40314123605957
1.821949400798935	0.4310170095865165
2.199991877496671	0.5104342218746596
2.052298535286285	0.4256125192266887
2.515289880159787	0.44820787707196735
0.23540226364846872	0.22439377774694869
2.942030492676431	0.4128895339989972
1.5167122503328898	0.20681425898481148
1.9288033288948068	0.21971472831784394
2.678605193075899	0.26868868796113893
2.531106391478029	0.16953350630307662
0.6865194407456724	0.4479281706852438
0.9434834886817577	0.32469843367331835
1.9004166444740347	0.23803576436277613
1.794577496671105	0.21368529596576288
1.6724832223701733	0.20359841228953643
1.4056813581890812	0.27532232232505033
0.5517005326231691	0.34955003805974977
2.076713049267643	0.26089286783053905
2.0625906790945407	0.2124392536178314
2.022335153129161	0.1768543121864941
1.87991051930759	0.30720282635500384
0.5019338215712383	0.3945531437591677
1.2853098535286283	0.4315394323973497
1.8772973368841543	0.10109462189518384
1.7400294274300931	0.13429589188592161
1.9080402130492677	0.24429969475954816
1.6430121171770968	0.28424164809828056
1.1490472703062582	0.23800894787839091
0.8954516644474034	0.19588377418741462
0.6990852197070572	0.26857592044186823
1.2480639147802928	0.3617476184167821
1.768632623169108	0.29244684652699715
1.7646416777629828	0.5968869245284938
1.5731501997336883	0.24804336482863779
0.9772233022636484	0.29603370773409254
0.800887483355526	0.35448210910503974
1.7623828229027965	0.23906626954934262
2.102913581890812	0.14503385215502293
0.857227430093209	0.2951825520947535
1.5466254327563247	0.1678632329775193
1.2389350199733689	0.3777867139497942
1.6584661784287618	0.26638458182484487
1.6611351531291612	0.23894056827807855
1.8240768308921438	0.2850272850182421
1.1371758988015979	0.275198863271447
2.5217047936085217	0.1846458776599366
1.6944980026631158	0.20615090411875478
0.8668564580559254	0.44340184031220287
0.27547936085219704	0.3833572443440576
2.277012516644474	0.4426514488205524
0.6358537949400799	0.3225290399846212
0.2372388814913449	0.24567739660364502
1.9502953395472704	0.17375394863243848
1.4309117177097201	0.24313706588144532
1.1994487350199734	0.23224477564410154
2.3374801597869506	0.3589567076522595
0.7207789613848203	0.4194712967197607
0.39829347536617843	0.5895140309840553
1.7792840213049266	0.8198269107112218
1.7781822902796274	0.13776376678465216
1.9093238348868176	0.2998824023471379
2.1813900133155792	0.36602356828044674
1.244429294274301	0.4368111464052508
1.9787334221038615	0.2753257066732662
2.5027824234354195	0.20055187237379662
1.2013403462050598	0.6963193978663001
1.9581520639147805	0.24067837447338106
1.8196676431424768	0.23799892116632804
2.0985467376830895	0.2539461801959127
1.7721560585885487	0.27686071692785796
1.9439067909454062	0.17670322346120193
1.9233137150466044	0.35533282346424444
1.2047709720372837	0.25533430176022187
2.047437549933422	0.22123132948701846
1.9272443408788285	0.30841624853669714
1.5577350199733688	0.3517348674063564
1.8623993342210388	0.21324574256928144
1.3507762982689746	0.625395184078931
1.9400699067909455	0.13133379962507502
1.5586055925432756	0.262899106265594
0.8856011984021304	0.3234609179143666
2.077674966711052	0.20727676888789237
1.0470234354194408	0.26245597809182014
1.5206146471371507	0.29182341202646217
1.6410310252996003	0.20136661766506267
1.4968077230359522	0.35724170894339424
1.2168074567243676	0.47620001965493863
1.3031415446071906	0.4353033909992628
1.8472520639147803	0.20622571016814426
1.9898146471371507	0.5164297394781006
1.7934897470039948	0.27222033976828003
0.2128969374167776	0.24397294692683694
0.806899467376831	0.2667896357558147
1.2758085219707058	0.32207778167808826
0.8791790945406125	0.4190960482818528
1.767920106524634	0.5751005193749538
1.2702652463382158	0.2379105155851766
1.9512146471371505	0.22142520854952444
1.898169107856192	0.34801036319896833
0.3650407456724368	0.3107002426185496
2.26725965379494	0.5059811361139949
2.3512999999999997	0.2330600440969252
1.756735552596538	0.29655105681023497
1.7018089214380827	0.31397133722603165
0.8296105193075898	0.5378462488351251
2.1580074567243672	0.23261010656337047
0.6689617842876164	0.2641648000059732
0.7380704394141144	0.40927248946250006
